ARRIVAL_DELAY,DISTANCE,SCHEDULED_TIME,MONTH,SCHED_DEP_HOUR,SCHED_ARR_HOUR,FLIGHT_COUNT,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT
43,1184,170,12,18,21,120,2,DAL,DCA
59,872,155,1,18,20,69,4,AUS,PHX
34,967,140,11,17,20,68,7,MCI,BWI
-16,723,115,8,9,11,90,5,OAK,GEG
19,240,72,7,15,18,578,1,ORD,DAY
-3,1754,240,4,18,0,378,3,DEN,BOS
77,1089,185,7,18,21,124,5,MIA,JFK
13,395,95,8,18,20,73,5,BNA,MDW
21,2611,389,3,17,20,172,3,BOS,LAX
40,872,170,6,17,19,217,4,EWR,STL
-7,1009,156,7,18,20,67,3,PDX,PHX
104,864,153,6,16,18,33,5,JAX,ORD
-8,1620,268,9,17,20,229,5,LGA,DEN
51,399,90,6,20,21,118,1,DCA,BOS
-20,2556,342,2,8,15,68,3,HNL,LAX
-11,735,121,5,7,8,22,7,BOI,PHX
22,2075,316,10,10,12,15,1,14100,14107
-22,350,80,7,9,11,7,4,EVV,ATL
108,369,85,6,20,22,185,1,BWI,BOS
96,612,119,6,7,8,118,7,DCA,ORD
-2,1045,160,11,9,13,124,5,MIA,SJU
-9,744,141,1,14,16,260,4,IAH,ABQ
21,1747,250,7,14,21,266,1,LAS,ATL
-8,386,96,2,7,9,10,2,BIS,MSP
206,2358,341,6,18,20,77,6,IAD,SMF
157,956,158,6,17,20,29,2,ONT,SEA
36,164,57,3,9,10,3,7,CLL,DFW
17,89,48,3,18,19,4,2,ACT,DFW
19,1242,190,7,18,23,366,7,LAX,AUS
39,547,105,12,15,17,581,7,ATL,DCA
-9,1075,171,10,12,16,21,1,12266,11433
9,1134,167,2,11,15,33,5,OMA,EWR
-6,1431,228,9,17,19,438,1,DFW,SMF
29,912,161,4,7,9,179,3,CLT,IAH
18,991,160,7,19,21,378,7,DEN,PDX
58,666,131,6,20,22,127,3,PHL,ATL
35,164,52,1,13,14,438,6,DFW,CLL
41,190,57,3,18,19,438,4,DFW,AUS
18,868,133,2,16,19,196,6,PHX,DFW
27,414,95,2,13,15,266,4,LAS,SFO
106,2504,324,9,14,22,17,5,KOA,LAX
54,641,127,8,15,17,8,4,VPS,DFW
72,345,75,7,22,23,266,5,LAS,RNO
-10,128,53,7,15,16,181,7,DTW,FWA
35,229,57,2,21,22,438,4,DFW,SJT
28,1182,185,4,17,21,578,7,ORD,FLL
-25,678,153,4,8,9,127,3,PHL,ORD
29,1184,170,10,20,23,9,5,11259,11278
-2,2404,328,7,10,12,60,3,SMF,OGG
-10,528,108,6,7,7,5,6,SCE,ORD
195,306,75,6,13,15,2,5,ESC,DTW
11,143,51,1,13,14,581,1,ATL,AGS
6,122,58,9,12,14,578,4,ORD,AZO
40,1598,230,2,14,19,180,6,JFK,SJU
-18,563,110,4,13,15,61,3,CLE,BOS
-6,2402,301,12,23,7,182,7,SEA,EWR
112,109,54,12,20,21,366,2,LAX,SAN
36,189,55,12,13,14,120,4,DAL,AUS
24,1999,305,5,18,20,185,4,BWI,PHX
16,775,122,10,18,21,26,4,11292,10423
-8,519,105,8,9,12,266,7,LAS,BOI
38,628,112,3,16,17,378,3,DEN,LAS
-25,883,145,6,13,15,116,1,HOU,DEN
145,460,85,12,20,22,120,2,DAL,MCI
21,484,100,8,13,14,581,2,ATL,STL
227,1609,234,6,18,22,116,1,HOU,BOS
-13,844,148,9,18,20,37,5,IND,IAH
100,1407,230,9,8,11,185,7,BWI,SAT
18,683,113,2,20,22,179,7,CLT,PVD
-2,331,99,2,9,10,118,6,DCA,CLT
164,436,85,7,16,18,52,3,MKE,MCI
3,1959,290,10,10,13,4,4,10693,13796
-10,990,163,6,6,8,36,6,CMH,MIA
-26,642,136,10,14,16,2,3,11612,11298
-12,630,103,1,13,15,67,5,PDX,SLC
-13,679,120,4,20,22,240,3,SFO,SEA
-4,197,55,11,12,13,266,3,LAS,ONT
24,946,165,6,16,19,581,1,ATL,BOS
2,1400,206,12,19,23,260,7,IAH,EWR
25,297,80,1,15,16,52,1,MKE,MSP
-7,999,198,1,18,20,8,7,GSO,DFW
-9,507,97,8,13,14,121,3,SLC,PHX
-3,207,74,2,13,15,3,7,TVC,DTW
76,191,65,8,13,14,260,2,IAH,SAT
41,1345,217,12,17,18,438,3,DFW,RNO
137,628,132,2,20,23,217,4,EWR,CHS
36,337,80,3,21,22,366,2,LAX,SFO
93,1590,210,6,16,23,266,5,LAS,IND
-12,857,157,10,8,11,9,5,11278,14027
82,1506,198,3,23,5,378,2,DEN,TPA
10,867,142,12,18,20,182,4,SEA,LAS
-14,369,90,10,10,12,14,6,14107,10800
10,334,87,3,17,18,578,4,ORD,MSP
-22,153,64,10,21,22,47,4,10397,11996
21,1750,255,7,16,19,184,3,MDW,LAX
-10,474,103,5,8,10,172,2,BOS,RIC
48,862,145,11,13,14,378,4,DEN,LAX
-13,2565,384,5,11,14,217,5,EWR,SFO
91,447,90,7,19,21,120,7,SAN,SFO
41,158,47,3,18,19,438,5,DFW,ABI
10,1089,183,4,12,15,124,1,MIA,JFK
-20,1050,160,10,18,21,11,7,13204,10529
-24,192,74,7,13,14,8,6,CAE,ATL
34,212,62,6,19,20,578,4,ORD,CWA
159,867,145,6,19,22,266,2,LAS,SEA
180,228,71,6,9,10,10,3,MSN,MSP
4,201,45,9,14,15,29,3,OGG,LIH
-14,672,120,8,7,9,90,6,OAK,SEA
24,867,136,1,18,21,578,1,ORD,BOS
-1,425,94,6,6,8,7,7,BFL,PHX
-14,2075,302,9,8,10,127,4,PHL,PHX
49,594,120,5,11,13,124,7,MIA,ATL
52,1744,269,2,17,20,578,2,ORD,LAX
38,1005,173,6,18,20,214,2,MCO,ORD
42,224,74,12,21,23,438,2,DFW,IAH
36,1381,200,4,15,19,120,4,DAL,LGA
73,563,103,8,18,20,61,1,CLE,BOS
17,391,80,1,16,18,9,1,PNS,BNA
235,667,112,1,17,20,21,4,ELP,IAH
-12,933,140,11,18,20,67,3,PDX,SAN
81,522,106,8,18,20,578,7,ORD,XNA
0,594,116,10,11,14,40,6,13930,13230
65,1192,193,9,6,9,118,2,DCA,DFW
151,581,109,6,7,9,581,4,ATL,FLL
-16,448,96,12,6,8,86,4,STL,MSP
51,1035,161,12,18,21,60,7,PBI,LGA
-7,1299,182,3,13,18,266,5,LAS,MSP
-22,802,146,11,10,12,438,6,DFW,ORD
-10,674,113,11,15,18,24,6,TUL,ATL
-5,1562,200,1,17,21,438,2,DFW,BOS
40,617,121,2,17,19,8,4,CAE,LGA
119,1814,248,7,22,5,366,5,LAX,IND
16,942,170,7,5,7,172,4,BOS,BNA
167,416,86,9,19,20,48,4,RDU,CLE
47,337,83,4,18,19,366,6,LAX,SFO
82,1739,227,9,23,5,67,4,PDX,ORD
-7,670,120,10,12,14,4,4,10693,12191
70,251,65,12,18,19,184,3,MDW,STL
188,212,68,6,15,16,4,1,CWA,ORD
34,950,158,4,16,18,214,4,MCO,LGA
40,406,90,2,17,18,581,5,ATL,TPA
-31,849,150,9,6,7,214,2,MCO,HOU
-9,756,120,7,6,8,69,6,AUS,BNA
-19,711,125,12,12,15,184,2,MDW,EWR
32,1438,233,5,9,10,438,7,DFW,SJC
66,871,163,3,18,20,36,3,CVG,IAH
36,1119,178,6,13,17,438,2,DFW,FLL
47,491,109,1,18,20,29,5,MEM,ORD
-31,802,159,2,6,8,19,7,ORF,MIA
10,1250,213,7,18,21,578,1,ORD,SLC
-13,301,85,7,5,7,22,5,BUF,JFK
27,1062,169,10,20,22,5,3,13495,11292
50,1464,226,6,22,23,438,3,DFW,SFO
71,861,170,6,19,22,127,5,PHL,MCO
-23,1121,198,10,21,23,8,6,13303,11298
-17,319,89,4,6,7,217,5,EWR,PIT
-15,550,108,5,15,16,438,4,DFW,STL
-12,1126,188,3,12,13,438,5,DFW,PSP
63,888,155,7,13,17,378,4,DEN,ORD
162,223,69,6,18,19,3,2,TLH,ATL
0,153,68,7,8,9,7,5,GSP,ATL
-8,1589,215,7,6,12,240,6,SFO,MSP
6,1020,140,11,18,22,196,2,PHX,HOU
83,1024,153,6,17,21,182,4,SEA,DEN
18,2584,315,11,22,7,240,7,SFO,FLL
-6,266,67,5,20,22,366,7,LAX,MRY
73,479,109,1,8,10,36,5,CMH,LGA
22,258,83,7,15,16,86,5,STL,ORD
28,624,113,8,7,8,2,1,GTF,DEN
17,1056,174,2,18,21,22,7,HPN,PBI
83,692,130,6,9,10,12,6,CID,DEN
63,1047,155,6,15,19,86,4,STL,BOS
4,1119,180,2,14,16,18,5,TUS,PDX
0,507,101,9,16,18,179,1,CLT,TPA
93,299,74,2,11,12,578,1,ORD,DSM
-18,1120,189,10,13,15,3,6,14635,13930
-7,957,155,12,12,14,214,5,MCO,DTW
72,956,172,4,16,18,60,4,PBI,IAH
131,369,93,6,17,18,172,1,BOS,BWI
4,347,65,9,14,17,196,1,PHX,ELP
-7,232,72,6,17,18,164,7,MSP,DSM
2,626,110,7,21,22,121,4,SLC,SAN
22,967,155,7,13,17,240,4,SFO,DEN
-19,946,170,5,15,17,581,2,ATL,BOS
-1,338,70,4,20,21,60,2,SNA,PHX
-9,444,88,5,13,15,21,4,CHS,DCA
-11,689,122,3,11,12,121,7,SLC,SEA
-17,259,72,7,21,23,581,7,ATL,CHS
162,1205,173,5,9,14,60,7,SNA,DFW
-16,432,99,9,8,10,37,7,IND,ATL
-16,821,136,9,13,16,33,4,OMA,ATL
-42,1919,298,3,17,19,581,5,ATL,SNA
-10,121,38,1,8,8,7,5,ITO,OGG
29,214,90,7,9,10,118,4,DCA,LGA
34,1400,205,4,11,15,260,1,IAH,EWR
-5,990,155,7,6,9,184,4,MDW,MCO
-7,449,94,12,7,8,179,7,CLT,PHL
-20,1590,240,9,12,14,581,2,ATL,SLC
-20,632,125,5,14,17,118,7,FLL,CLT
-3,214,66,5,11,11,581,1,ATL,BNA
254,1744,277,3,19,22,578,1,ORD,LAX
-6,337,70,11,11,13,73,6,BNA,CMH
-21,935,160,10,7,7,4,3,15370,14107
54,479,90,7,17,18,214,4,MCO,BHM
-3,317,88,9,14,15,13,1,MYR,ATL
22,719,133,11,19,22,578,5,ORD,EWR
58,265,84,8,18,20,578,1,ORD,CVG
16,404,95,1,16,17,581,4,ATL,MCO
15,214,75,6,14,16,73,2,BNA,ATL
27,643,117,7,13,15,68,2,MCI,IAH
8,834,135,7,8,10,214,4,MCO,PIT
-3,229,65,9,18,19,5,3,SJT,DFW
50,872,150,11,9,11,69,6,AUS,PHX
10,1504,209,7,7,8,69,5,AUS,SFO
6,377,88,8,11,12,4,4,ILM,ATL
22,925,150,8,18,20,185,7,BWI,FLL
5,680,124,3,6,7,164,7,MSP,DEN
-32,733,168,1,9,10,229,1,LGA,ORD
-10,295,78,4,13,14,438,7,DFW,LCH
187,374,101,2,17,18,13,4,SYR,DTW
17,1482,242,1,15,17,40,5,SAT,SFO
30,1826,314,5,19,22,180,4,JFK,ABQ
44,1085,192,7,11,14,124,2,MIA,EWR
142,413,96,8,18,19,77,6,IAD,BOS
-2,328,80,10,16,16,10,5,11057,10693
6,298,74,3,10,11,2,2,HYS,DEN
34,261,64,3,19,20,196,2,PHX,PSP
-7,373,80,5,8,9,366,4,LAX,SMF
-5,2475,330,5,23,7,366,3,LAX,JFK
-20,1062,170,7,11,14,118,1,FLL,CLE
45,723,110,6,19,21,90,1,OAK,GEG
1,306,75,9,14,16,581,5,ATL,GSO
24,237,60,5,18,19,86,5,STL,MCI
18,772,135,6,16,17,16,6,TYS,DFW
-32,1199,185,1,8,13,378,6,DEN,ATL
-3,1590,253,11,21,0,581,1,ATL,SLC
68,436,101,5,15,17,2,2,SUX,ORD
3,118,60,1,12,12,3,3,MKG,ORD
-12,719,140,12,8,9,118,3,DCA,STL
61,1428,255,1,11,14,229,7,LGA,HOU
-1,282,76,12,15,16,33,2,OMA,MSP
19,337,81,3,13,14,127,7,PHL,RDU
4,1520,216,1,9,14,179,6,CLT,STT
26,403,96,7,15,17,578,5,ORD,MCI
116,577,105,2,21,23,184,7,MDW,IAD
-9,804,128,10,13,16,2,2,14570,11292
-16,296,80,4,20,22,578,6,ORD,CMH
46,299,83,8,17,19,578,3,ORD,DSM
-10,259,77,10,11,12,3,3,10994,10397
22,369,81,10,10,11,8,5,10821,10721
9,139,60,4,11,12,10,6,MLI,ORD
19,292,93,2,19,20,229,4,LGA,RIC
-8,448,85,6,9,12,73,2,BNA,CLE
-8,253,71,10,6,8,3,4,10781,12266
22,1010,157,12,10,13,124,3,TPA,LGA
-10,748,130,2,8,11,73,4,BNA,EWR
37,414,101,8,11,13,240,2,SFO,LAS
-14,1201,199,9,17,19,19,4,ORF,IAH
6,867,155,9,15,18,266,5,LAS,SEA
46,386,81,7,17,18,10,7,BIS,MSP
-3,399,84,12,7,8,118,3,DCA,BOS
-3,541,98,5,17,20,378,3,DEN,TUL
46,972,150,6,12,13,124,2,TPA,SAT
8,651,127,5,15,16,181,6,DTW,OMA
45,678,127,4,21,0,578,1,ORD,PHL
-21,280,89,3,10,11,127,3,PHL,BOS
16,429,97,1,14,16,24,4,TUL,IAH
-9,235,90,1,10,11,181,1,DTW,ORD
24,2521,320,8,22,7,60,6,SMF,JFK
-18,1050,160,11,11,13,182,1,SEA,SAN
-6,621,110,6,10,12,67,1,SJC,PHX
39,239,55,7,17,18,116,4,HOU,DAL
45,184,71,11,13,14,229,5,LGA,BOS
15,507,106,11,8,10,196,5,PHX,SLC
12,507,99,3,14,16,196,5,PHX,SLC
-5,954,169,7,7,9,182,5,SEA,LAX
90,106,52,6,18,19,581,4,ATL,CHA
-9,1068,171,2,12,14,45,7,RSW,EWR
23,868,146,6,21,21,438,3,DFW,PHX
-28,604,121,1,10,13,378,3,DEN,MOT
-19,946,164,9,14,17,29,2,MEM,EWR
-13,328,75,9,6,8,52,5,MKE,CLE
72,689,140,1,22,23,581,5,ATL,IAH
90,895,165,7,18,19,184,2,MDW,DEN
32,762,135,12,20,23,581,1,ATL,LGA
47,657,113,5,19,21,260,7,IAH,BNA
34,299,74,1,14,15,578,4,ORD,DSM
-14,432,99,1,12,14,37,5,IND,ATL
32,1041,174,6,20,23,578,4,ORD,SAT
35,280,74,3,11,12,127,4,PHL,BOS
23,469,101,8,15,17,8,4,MFE,DFW
5,361,85,9,19,21,185,5,BWI,CLT
38,528,102,11,17,20,164,3,MSP,DTW
-5,153,57,9,10,11,7,2,GSP,ATL
-2,160,57,1,8,9,196,5,PHX,YUM
-5,1235,202,8,8,10,185,7,BWI,IAH
-14,332,96,9,12,14,29,2,MEM,ATL
-3,563,115,3,13,15,21,4,ELP,DEN
-2,680,137,1,13,14,164,4,MSP,DEN
25,590,113,9,19,22,366,2,LAX,SLC
70,996,165,7,22,23,378,4,DEN,EUG
115,908,158,8,15,16,77,1,IAD,MSP
30,446,85,5,20,22,90,3,OAK,SAN
15,691,133,4,7,9,10,6,MLI,DFW
98,1074,205,8,15,19,180,6,JFK,RSW
33,253,71,6,14,15,12,1,BTR,IAH
-3,293,65,1,13,14,8,2,LBB,DAL
11,480,80,3,16,18,60,4,SMF,SAN
-18,440,90,11,10,13,86,4,STL,DTW
-24,987,159,11,14,17,182,1,SEA,PSP
12,1747,225,2,9,16,266,5,LAS,ATL
-8,532,98,9,6,8,60,2,SMF,SLC
47,502,121,2,18,20,229,6,LGA,DTW
-14,1660,223,2,11,17,182,3,SEA,DFW
95,408,99,3,18,20,22,3,JAN,DFW
40,2288,357,11,18,21,77,6,IAD,LAX
214,711,130,10,14,17,11,5,13232,11618
28,351,83,4,16,18,22,7,JAN,IAH
26,137,58,3,17,17,15,4,GRR,ORD
17,77,46,3,14,15,9,4,MRY,SFO
-24,1005,184,10,15,17,11,3,13204,13930
43,649,115,6,22,0,378,1,DEN,BOI
-15,2311,317,9,12,20,366,3,LAX,DCA
92,266,77,4,18,19,9,3,MRY,LAX
72,296,81,8,20,22,578,1,ORD,CMH
14,541,114,9,13,15,179,1,CLT,JFK
-16,1547,212,10,11,14,47,3,10397,14843
32,641,128,6,12,14,8,4,VPS,DFW
66,1754,271,6,18,21,172,1,BOS,DEN
-26,1781,243,5,13,19,60,6,SMF,ORD
57,502,118,2,13,15,229,6,LGA,DTW
14,759,130,5,11,13,214,4,MCO,DCA
-11,2556,350,9,11,13,366,6,LAX,HNL
-10,696,115,1,10,13,116,2,HOU,ATL
-10,666,120,12,8,10,581,3,ATL,PHL
28,946,164,9,16,20,29,3,MEM,EWR
0,335,80,7,7,8,124,7,MIA,JAX
-2,220,70,10,14,16,2,5,12391,10821
47,1199,196,6,19,20,581,3,ATL,DEN
-22,868,152,11,11,14,196,7,PHX,DFW
115,925,160,6,11,13,578,7,ORD,IAH
73,1107,165,12,13,17,68,1,MCI,LGA
-14,187,73,7,5,6,172,4,BOS,JFK
-7,748,135,10,16,19,2,4,11603,12892
38,577,113,11,19,21,581,7,ATL,BWI
-23,1009,161,8,12,17,196,6,PHX,IAH
34,1182,170,11,17,21,60,4,MSY,JFK
56,989,170,4,14,16,438,1,DFW,SLC
43,323,76,7,21,23,578,2,ORD,LEX
5,481,100,4,11,13,1,4,DIK,MSP
38,733,158,7,11,12,229,5,LGA,ORD
36,305,66,4,17,19,260,1,IAH,MSY
37,1407,225,5,19,22,185,4,BWI,SAT
87,462,93,2,20,21,240,5,SFO,RDM
-7,419,88,3,11,13,61,2,CLE,LGA
106,1024,173,2,17,19,378,6,DEN,SEA
10,814,135,8,10,12,124,6,TPA,DCA
30,740,135,5,20,23,578,1,ORD,JFK
-4,229,58,1,12,13,5,7,SJT,DFW
170,409,92,12,20,22,578,2,ORD,BNA
22,622,111,2,18,21,578,5,ORD,BWI
-20,599,131,11,11,12,179,6,CLT,ORD
4,1542,223,5,9,12,67,3,PDX,ANC
-14,752,134,6,11,13,378,4,DEN,FCA
-15,1399,193,10,15,21,17,1,14747,13487
28,946,152,12,19,21,581,3,ATL,BOS
-1,612,126,12,10,11,118,5,DCA,ORD
32,337,85,8,10,12,90,2,OAK,LAX
42,2554,355,7,18,21,214,3,MCO,SEA
72,649,125,2,21,23,378,1,DEN,BOI
-17,2677,371,10,19,22,17,6,14747,12173
30,606,131,7,20,22,581,7,ATL,ORD
44,1372,226,7,18,21,217,3,EWR,DFW
47,570,95,6,20,21,116,1,HOU,BHM
-12,577,110,12,16,18,581,3,ATL,BWI
27,812,147,6,16,17,36,5,CVG,DFW
19,173,52,1,20,21,578,2,ORD,GRB
-17,328,80,8,14,15,438,1,DFW,ICT
38,419,102,2,18,19,61,3,CLE,LGA
-7,386,80,7,7,9,266,1,LAS,SJC
-4,399,79,12,21,23,182,4,SEA,BOI
-8,550,116,1,7,9,67,6,PDX,SFO
-5,187,50,1,10,10,7,7,CRP,HOU
-8,460,96,10,21,23,22,1,11298,13198
114,528,100,6,22,23,185,5,BWI,GRR
-20,1399,190,3,15,20,182,2,SEA,MSP
53,1076,168,5,21,0,229,5,LGA,FLL
1,1399,195,11,13,18,182,3,SEA,MSP
37,280,94,5,18,19,127,1,PHL,BOS
-13,469,102,6,9,10,8,4,MFE,DFW
-18,2486,347,2,18,21,366,7,LAX,OGG
-5,731,139,8,10,11,581,3,ATL,DFW
11,695,134,11,17,19,164,7,MSP,BNA
61,236,73,8,19,21,266,3,LAS,LAX
37,834,135,5,21,23,214,5,MCO,PIT
-5,937,150,9,15,18,116,5,HOU,MDW
28,420,82,5,19,22,378,3,DEN,ICT
-13,507,101,9,16,18,179,1,CLT,TPA
16,862,135,12,19,22,366,2,LAX,DEN
32,990,150,2,18,21,184,7,MDW,MCO
29,528,101,8,22,23,581,7,ATL,CAK
-10,867,140,11,17,21,578,7,ORD,BOS
10,697,120,3,17,19,182,4,SEA,SJC
18,1005,156,6,11,14,578,1,ORD,MCO
2,605,102,8,11,13,60,6,SMF,SEA
10,606,120,4,11,12,581,4,ATL,ORD
-16,1919,302,2,9,11,581,7,ATL,SNA
20,366,76,6,22,23,179,3,CLT,PIT
-1,1303,182,11,8,12,438,1,DFW,PHL
-7,308,80,8,16,17,67,1,SJC,LAX
-16,184,74,6,6,7,172,3,BOS,LGA
74,1167,175,7,19,23,184,5,MDW,FLL
-19,1999,300,8,8,10,185,4,BWI,PHX
24,282,69,5,17,18,164,7,MSP,OMA
16,867,141,7,22,0,266,1,LAS,SEA
21,526,109,10,13,15,2,4,14122,10397
-8,261,68,12,15,17,15,5,PSP,PHX
26,1436,185,12,11,16,378,1,DEN,RDU
-11,223,65,5,14,15,266,1,LAS,BUR
12,964,166,8,9,11,124,1,MIA,IAH
114,224,77,12,17,19,260,4,IAH,DFW
14,383,78,3,12,14,438,5,DFW,BTR
76,1184,175,4,15,18,120,1,DAL,DCA
-5,951,170,9,10,12,127,5,PHL,PBI
-7,862,149,10,11,13,21,5,12266,11292
5,601,100,12,13,16,22,4,RNO,PHX
33,1911,290,12,17,20,60,5,MSY,SFO
61,817,136,3,20,22,32,4,BUR,PDX
44,354,84,5,8,9,13,7,LGB,SFO
15,1250,187,12,13,17,121,6,SLC,ORD
24,762,149,6,13,15,229,1,LGA,ATL
16,1197,190,10,7,11,40,4,13930,13303
33,725,120,7,11,14,184,5,MDW,LGA
7,2486,345,2,11,15,366,3,LAX,OGG
-24,760,144,5,9,12,581,3,ATL,JFK
-7,74,45,9,12,13,181,6,DTW,LAN
-13,821,139,6,12,15,33,3,OMA,ATL
101,1381,220,6,18,21,229,5,LGA,DAL
-21,304,72,11,23,0,581,2,ATL,LEX
217,184,85,7,17,18,229,4,LGA,BOS
43,1076,194,5,19,22,229,2,LGA,FLL
-4,447,97,2,18,20,581,7,ATL,CMH
12,1979,300,7,8,10,181,1,DTW,LAX
-22,803,144,10,19,20,47,4,10397,11982
72,1020,184,6,18,20,229,7,LGA,MSP
151,925,133,2,8,11,438,4,DFW,SAV
-14,373,85,2,5,7,60,5,SMF,LAX
28,775,120,4,15,18,378,4,DEN,AUS
166,977,140,3,20,0,378,2,DEN,IND
-16,356,100,4,7,8,48,7,RDU,ATL
-13,1749,292,1,8,10,181,2,DTW,LAS
19,588,106,9,18,18,121,6,SLC,LGB
0,453,106,11,17,18,127,4,PHL,DTW
19,1145,188,4,18,22,124,1,MIA,DTW
-7,895,140,7,9,12,378,3,DEN,MDW
21,163,44,8,15,16,17,1,KOA,HNL
15,696,115,4,12,15,116,1,HOU,ATL
-2,1814,265,7,18,19,34,6,PIT,PHX
20,646,130,6,17,18,48,6,RDU,ORD
23,235,81,7,8,8,181,7,DTW,ORD
1,547,95,11,22,23,581,7,ATL,DCA
21,1381,200,7,13,17,120,3,DAL,LGA
185,944,148,3,20,23,214,5,MCO,JFK
16,370,88,12,12,15,366,2,LAX,PHX
2,601,116,4,9,10,121,7,SLC,TUS
-22,316,77,8,9,10,260,3,IAH,MFE
-6,1671,249,8,21,22,181,2,DTW,PHX
34,846,139,2,21,22,378,6,DEN,SNA
-4,624,114,2,13,15,2,6,GTF,DEN
31,1020,145,6,19,23,196,1,PHX,HOU
-15,1008,184,10,7,10,10,7,11618,13487
-22,1969,313,3,17,20,217,5,EWR,SLC
-9,1303,198,8,6,10,438,1,DFW,PHL
15,1947,254,12,13,20,366,3,LAX,ATL
-10,361,87,9,19,20,185,5,BWI,CLT
-12,145,50,1,16,16,581,5,ATL,ABY
-9,109,58,8,9,10,120,7,SAN,LAX
29,280,74,10,13,14,15,1,14100,10721
63,262,70,7,12,13,5,1,SBA,SFO
-1,390,75,1,17,18,60,5,SMF,ONT
4,280,99,1,13,15,172,5,BOS,PHL
-10,1916,304,3,8,10,179,4,CLT,LAS
11,364,92,4,16,17,6,2,SGF,DFW
123,2288,346,11,9,12,77,2,IAD,LAX
-16,493,98,11,17,19,28,3,ABQ,SLC
-15,237,76,11,19,20,181,5,DTW,MKE
62,1105,164,7,10,14,69,6,AUS,FLL
3,1091,157,3,15,19,260,2,IAH,CLE
-4,350,80,11,10,10,581,5,ATL,EVV
-10,926,148,7,13,17,121,7,SLC,TUL
-18,328,79,6,13,14,179,6,CLT,JAX
-5,371,90,2,6,7,90,2,OAK,SNA
5,1532,224,7,21,23,164,4,MSP,SAN
108,1501,225,3,5,10,164,2,MSP,MIA
56,409,104,1,19,20,73,5,BNA,ORD
27,1947,255,6,23,7,366,3,LAX,ATL
26,184,69,12,21,23,229,2,LGA,BOS
15,694,125,5,14,15,581,2,ATL,CID
-4,907,161,7,19,21,581,1,ATL,MSP
22,447,95,6,14,16,60,1,MSY,DFW
32,67,47,2,10,11,578,2,ORD,MKE
16,819,140,4,6,9,29,5,ONT,DEN
-4,329,83,5,6,7,3,1,MFR,SFO
6,944,179,8,17,20,214,7,MCO,JFK
48,680,115,6,17,19,378,5,DEN,MSP
153,817,141,12,15,17,32,6,BUR,PDX
-23,1182,199,6,8,10,118,1,FLL,ORD
19,861,135,6,18,21,184,2,MDW,BOS
44,2446,380,3,17,20,180,3,JFK,SAN
1,759,136,9,10,12,118,4,DCA,MCO
25,342,75,5,8,9,67,1,SJC,SNA
167,998,165,6,20,22,185,2,BWI,MSY
19,397,90,2,18,20,266,4,LAS,SMF
26,674,103,3,19,22,60,5,MSY,FLL
39,337,75,7,18,20,90,1,OAK,LAX
21,620,124,12,14,16,5,1,PSC,SFO
23,1846,245,8,22,4,240,2,SFO,ORD
19,936,139,3,12,15,438,5,DFW,CLT
25,692,125,7,21,22,581,1,ATL,MCI
42,1197,189,8,8,11,172,4,BOS,PBI
7,1739,270,5,10,13,578,5,ORD,PDX
-9,696,115,10,20,23,10,2,12191,10397
-16,1182,199,4,18,23,578,5,ORD,FLL
37,342,75,12,15,16,60,7,SNA,SJC
-9,177,53,2,6,8,578,3,ORD,IND
20,772,146,5,19,20,16,4,TYS,DFW
8,1747,275,10,22,23,47,1,10397,12889
52,948,156,8,15,16,378,1,DEN,SJC
80,955,167,3,17,18,77,4,IAD,MSY
0,397,75,3,15,16,60,5,SMF,LAS
-17,655,120,10,7,9,1,5,13931,13204
47,363,88,2,20,21,29,2,ONT,SFO
-9,2402,304,10,15,23,17,3,14747,11618
16,1096,206,4,9,12,229,3,LGA,MIA
-6,236,70,8,14,15,366,1,LAX,LAS
63,584,114,3,19,21,578,7,ORD,BHM
-9,867,141,4,13,16,182,3,SEA,LAS
-11,721,150,1,20,22,581,7,ATL,DAL
15,201,67,2,11,12,7,1,LFT,IAH
-5,223,65,8,16,17,266,1,LAS,BUR
23,1222,199,4,21,22,260,3,IAH,LAS
-7,937,174,4,14,17,217,3,EWR,MCO
55,733,131,8,17,21,578,3,ORD,LGA
-11,372,85,8,10,11,240,1,SFO,SNA
62,956,163,6,17,18,60,2,PBI,IAH
32,1076,172,7,21,0,229,1,LGA,FLL
-13,190,66,4,10,11,438,6,DFW,AUS
-42,859,175,1,5,8,24,5,BDL,ATL
-23,862,143,5,10,13,366,1,LAX,DEN
19,462,99,6,12,14,5,4,FSD,ORD
133,1024,150,7,19,23,182,6,SEA,DEN
104,2486,311,8,11,20,29,2,OGG,LAX
35,2475,321,3,22,6,366,7,LAX,JFK
-19,1916,250,12,11,18,266,3,LAS,CLT
441,1438,214,10,11,17,4,2,14831,11298
-13,522,118,2,10,11,22,5,BOI,SFO
-5,740,124,11,10,13,578,2,ORD,JFK
188,266,73,3,21,22,217,4,EWR,BTV
36,725,165,1,15,17,229,1,LGA,MDW
60,888,140,4,14,17,378,4,DEN,ORD
-2,1180,165,1,9,13,30,1,OKC,BWI
-4,544,119,5,13,14,229,2,LGA,CLT
5,853,166,9,12,15,14,2,ALB,ATL
22,1846,283,9,20,22,578,4,ORD,SFO
171,212,63,2,20,21,578,1,ORD,CWA
279,1721,240,12,23,5,182,2,SEA,ORD
73,1076,198,1,15,18,229,5,LGA,FLL
